date,contract_preamble,volume,0.5,0.6,0.7,0.3,0.4,0.1,0.2,0.8,0.9,1,1.1,1.2,0,1.3,-0.1
2022-08-30,CPI-22AUG,5796,2.0408163265306123,1.0204081632653061,0,2.0408163265306123,2.0408163265306123,8.16326530612245,2.0408163265306123,0,0,0,NA,NA,14.285714285714286,NA,68.36734693877551
2022-08-31,CPI-22AUG,6874,2.0408163265306123,1.0204081632653061,1.0204081632653061,1.020408163265307,1.0204081632653061,6.122448979591836,4.081632653061224,0,0,0,NA,NA,11.224489795918371,NA,72.44897959183673
2022-09-01,CPI-22AUG,5547,2.0408163265306123,1.0204081632653061,1.0204081632653061,1.020408163265307,1.0204081632653061,9.183673469387756,4.081632653061224,0,0,0,NA,NA,12.244897959183673,NA,68.36734693877551
2022-09-02,CPI-22AUG,5974,2.0408163265306123,0,0,1.020408163265307,3.061224489795918,9.183673469387756,4.081632653061224,0,0,0,NA,NA,10.204081632653061,NA,70.40816326530613
2022-09-03,CPI-22AUG,525,2.0408163265306123,0,0,1.020408163265307,3.061224489795918,10.204081632653061,3.0612244897959173,0,0,0,NA,NA,6.122448979591836,NA,74.48979591836735
2022-09-04,CPI-22AUG,193,1.0204081632653061,1.0204081632653061,0,2.040816326530613,2.0408163265306123,10.204081632653061,3.0612244897959173,0,0,0,NA,NA,3.061224489795918,NA,77.55102040816327
2022-09-05,CPI-22AUG,3580,1.0204081632653061,1.0204081632653061,0,1.0204081632653061,1.0204081632653061,5.10204081632653,2.040816326530613,0,0,0,NA,NA,14.285714285714286,NA,74.48979591836735
2022-09-06,CPI-22AUG,4184,0,0,0,1.0204081632653061,1.0204081632653061,1.0204081632653061,9.183673469387756,0,0,0,NA,NA,9.183673469387756,NA,78.57142857142857
2022-09-07,CPI-22AUG,2410,1.0204081632653061,0,0,4.0816326530612255,1.0204081632653061,3.061224489795918,3.0612244897959173,0,0,0,NA,NA,9.183673469387756,NA,78.57142857142857
2022-09-08,CPI-22AUG,4358,1.0204081632653061,1.0204081632653061,0,2.0408163265306123,1.0204081632653061,3.061224489795918,4.081632653061225,0,0,0,NA,NA,5.1020408163265305,NA,82.65306122448979
2022-09-09,CPI-22AUG,9149,0,0,0,0,0,4.0816326530612255,2.0408163265306123,0,0,0,NA,NA,13.26530612244898,NA,80.61224489795919
2022-09-10,CPI-22AUG,577,0,0,0,1.0204081632653061,0,5.1020408163265305,1.0204081632653061,0,0,0,NA,NA,11.224489795918368,NA,81.63265306122449
2022-09-11,CPI-22AUG,283,0,0,0,0,0,5.1020408163265305,2.0408163265306123,0,0,0,NA,NA,11.224489795918368,NA,81.63265306122449
2022-09-12,CPI-22AUG,2083,0,0,0,0,0,3.061224489795918,1.0204081632653061,0,0,0,NA,NA,14.285714285714286,NA,81.63265306122449
2022-09-13,CPI-22AUG,8191,0,0,0,0,0,3.061224489795918,0,0,0,0,NA,NA,9.183673469387756,NA,87.75510204081633
2022-09-13,CPI-22SEP,18056,3.0612244897959173,6.122448979591838,0,16.326530612244895,4.081632653061226,21.428571428571427,15.306122448979592,0,0,0,NA,NA,11.224489795918368,NA,22.448979591836736
2022-09-14,CPI-22SEP,700,1.0204081632653053,2.040816326530613,3.061224489795918,12.244897959183671,6.122448979591839,22.448979591836736,19.387755102040817,1.0204081632653061,0,0,NA,NA,7.142857142857143,NA,25.510204081632654
2022-09-15,CPI-22SEP,2427,1.0204081632653053,2.040816326530613,3.061224489795918,18.367346938775512,4.081632653061225,18.367346938775512,15.306122448979592,1.0204081632653061,0,0,NA,NA,12.244897959183673,NA,24.489795918367346
2022-09-16,CPI-22SEP,2177,1.0204081632653053,2.040816326530613,3.061224489795918,19.387755102040817,3.061224489795918,27.551020408163264,8.16326530612245,1.0204081632653061,0,0,NA,NA,7.142857142857143,NA,27.551020408163264
2022-09-17,CPI-22SEP,3869,4.081632653061225,1.0204081632653061,3.061224489795918,15.306122448979592,5.1020408163265305,22.448979591836736,11.224489795918368,1.0204081632653061,0,0,NA,NA,11.224489795918368,NA,25.510204081632654
2022-09-18,CPI-22SEP,2503,4.081632653061225,4.081632653061225,1.0204081632653061,13.265306122448985,3.061224489795918,20.408163265306122,12.24489795918367,1.0204081632653061,1.0204081632653061,0,NA,NA,15.306122448979592,NA,24.489795918367346
2022-09-19,CPI-22SEP,2823,4.081632653061225,4.081632653061225,2.0408163265306123,14.285714285714288,2.040816326530614,21.42857142857142,9.183673469387752,1.0204081632653061,0,0,NA,NA,16.326530612244905,NA,25.510204081632654
2022-09-20,CPI-22SEP,3667,5.1020408163265305,2.0408163265306123,1.0204081632653061,14.285714285714286,6.122448979591836,16.3265306122449,13.26530612244898,1.0204081632653061,0,0,NA,NA,14.285714285714286,NA,26.53061224489796
2022-09-21,CPI-22SEP,3299,2.0408163265306123,1.0204081632653061,2.0408163265306123,13.26530612244898,4.081632653061225,19.387755102040817,15.306122448979592,1.0204081632653061,1.0204081632653061,0,NA,NA,14.285714285714286,NA,26.53061224489796
2022-09-22,CPI-22SEP,10449,3.0612244897959173,4.0816326530612255,2.0408163265306123,19.387755102040817,2.0408163265306123,24.489795918367346,11.224489795918368,0,0,0,NA,NA,12.244897959183673,NA,21.428571428571427
2022-09-23,CPI-22SEP,2805,1.0204081632653053,4.0816326530612255,2.0408163265306123,8.16326530612245,9.183673469387756,19.387755102040817,22.448979591836736,0,0,0,NA,NA,15.306122448979592,NA,18.367346938775512
2022-09-24,CPI-22SEP,2624,4.081632653061225,2.0408163265306123,1.0204081632653061,16.3265306122449,9.183673469387756,20.408163265306122,17.346938775510203,0,0,0,NA,NA,15.306122448979592,NA,14.285714285714286
2022-09-25,CPI-22SEP,324,4.081632653061225,2.0408163265306123,1.0204081632653061,16.3265306122449,9.183673469387756,24.489795918367346,14.285714285714286,0,0,0,NA,NA,14.285714285714286,NA,14.285714285714286
2022-09-26,CPI-22SEP,1939,2.0408163265306123,4.081632653061225,1.0204081632653061,13.26530612244898,10.204081632653061,24.489795918367346,17.346938775510203,0,0,0,NA,NA,11.224489795918368,NA,16.3265306122449
2022-09-27,CPI-22SEP,3918,3.061224489795918,4.081632653061225,0,16.3265306122449,8.16326530612245,20.408163265306122,20.408163265306122,0,0,0,NA,NA,17.346938775510203,NA,10.204081632653061
2022-09-28,CPI-22SEP,3096,4.081632653061225,3.061224489795918,0,15.306122448979592,8.16326530612245,22.448979591836736,21.428571428571427,0,0,0,NA,NA,16.3265306122449,NA,9.183673469387756
2022-09-29,CPI-22SEP,5017,3.061224489795918,4.081632653061225,0,18.367346938775512,8.16326530612245,20.408163265306122,18.367346938775512,0,0,0,NA,NA,16.3265306122449,NA,11.224489795918368
2022-09-30,CPI-22SEP,4952,4.081632653061225,3.061224489795918,0,18.367346938775512,9.183673469387756,23.46938775510204,16.3265306122449,0,0,0,NA,NA,14.285714285714286,NA,11.224489795918368
2022-10-01,CPI-22SEP,130,4.081632653061225,3.061224489795918,0,18.367346938775512,8.16326530612245,23.46938775510204,17.346938775510203,0,0,0,NA,NA,14.285714285714286,NA,11.224489795918368
2022-10-02,CPI-22SEP,6991,2.0408163265306123,2.0408163265306123,0,20.408163265306122,11.224489795918368,21.42857142857142,19.387755102040824,0,0,0,NA,NA,15.306122448979592,NA,8.16326530612245
2022-10-03,CPI-22SEP,4131,2.0408163265306123,2.0408163265306123,0,19.387755102040817,10.204081632653061,21.42857142857142,21.428571428571438,0,0,0,NA,NA,12.244897959183673,NA,11.224489795918368
2022-10-04,CPI-22SEP,6213,2.0408163265306123,2.0408163265306123,0,19.387755102040817,10.204081632653061,19.387755102040824,23.46938775510203,0,0,0,NA,NA,15.306122448979592,NA,8.16326530612245
2022-10-05,CPI-22SEP,2714,3.061224489795918,0,0,21.428571428571427,13.26530612244898,20.408163265306115,18.367346938775515,0,0,0,NA,NA,15.306122448979592,NA,8.16326530612245
2022-10-06,CPI-22SEP,2054,2.0408163265306123,2.0408163265306123,0,21.428571428571427,12.244897959183673,21.428571428571427,21.428571428571427,0,0,0,NA,NA,11.224489795918368,NA,8.16326530612245
2022-10-07,CPI-22SEP,5651,7.142857142857143,1.0204081632653061,1.0204081632653061,21.428571428571427,6.122448979591836,23.46938775510205,20.408163265306115,0,0,0,NA,NA,10.204081632653061,NA,9.183673469387756
2022-10-08,CPI-22SEP,10370,3.061224489795918,6.122448979591836,3.061224489795918,15.306122448979592,7.142857142857143,25.510204081632644,20.40816326530613,0,0,0,NA,NA,10.204081632653061,NA,9.183673469387756
2022-10-09,CPI-22SEP,8814,1.0204081632653061,1.0204081632653061,5.1020408163265305,17.346938775510203,8.16326530612245,18.367346938775512,25.510204081632654,3.061224489795918,0,0,NA,NA,13.26530612244898,NA,7.142857142857143
2022-10-10,CPI-22SEP,10997,3.061224489795918,1.0204081632653061,1.0204081632653061,20.408163265306122,6.122448979591836,23.46938775510204,18.367346938775512,3.061224489795918,0,0,NA,NA,13.26530612244898,NA,10.204081632653061
2022-10-11,CPI-22OCT,1686,19.387755102040824,17.346938775510203,8.16326530612245,13.26530612244898,5.102040816326523,14.285714285714286,12.244897959183673,3.061224489795918,7.142857142857143,NA,NA,NA,NA,NA,NA
2022-10-11,CPI-22SEP,21968,1.020408163265307,4.081632653061225,1.0204081632653061,21.428571428571427,3.0612244897959173,22.448979591836736,17.346938775510203,0,0,0,NA,NA,16.3265306122449,NA,13.26530612244898
2022-10-12,CPI-22OCT,4842,18.367346938775512,22.448979591836736,11.224489795918368,9.183673469387756,7.142857142857143,14.285714285714286,7.142857142857143,1.0204081632653061,9.183673469387756,NA,NA,NA,NA,NA,NA
2022-10-12,CPI-22SEP,33644,3.0612244897959195,1.0204081632653061,1.0204081632653061,16.3265306122449,8.163265306122447,29.591836734693878,21.428571428571427,1.0204081632653061,0,0,NA,NA,10.204081632653061,NA,8.16326530612245
2022-10-13,CPI-22OCT,39681,23.46938775510204,15.306122448979592,11.224489795918368,14.285714285714286,13.26530612244898,4.081632653061225,4.081632653061225,10.204081632653061,4.081632653061225,NA,NA,NA,NA,NA,NA
2022-10-13,CPI-22SEP,25064,4.081632653061225,1.0204081632653061,0,21.428571428571427,4.081632653061225,26.53061224489796,15.306122448979592,0,0,0,NA,NA,19.387755102040817,NA,8.16326530612245
2022-10-14,CPI-22OCT,3964,22.448979591836736,21.428571428571427,4.081632653061225,12.244897959183673,17.346938775510203,2.0408163265306123,4.081632653061225,10.204081632653061,6.122448979591838,NA,NA,NA,NA,NA,NA
2022-10-15,CPI-22OCT,4908,20.408163265306122,22.448979591836736,6.122448979591836,11.224489795918368,17.346938775510203,2.0408163265306123,5.1020408163265305,9.183673469387756,6.122448979591838,NA,NA,NA,NA,NA,NA
2022-10-16,CPI-22OCT,3376,25.510204081632654,19.387755102040817,6.122448979591836,10.204081632653061,15.306122448979592,2.0408163265306123,6.122448979591836,9.183673469387756,6.122448979591838,NA,NA,NA,NA,NA,NA
2022-10-17,CPI-22OCT,8738,29.591836734693878,16.3265306122449,9.183673469387756,9.183673469387756,11.224489795918368,2.0408163265306123,6.122448979591836,8.16326530612245,8.16326530612245,NA,NA,NA,NA,NA,NA
2022-10-18,CPI-22OCT,13245,27.551020408163264,24.489795918367346,4.081632653061223,7.142857142857143,14.285714285714286,3.061224489795918,6.122448979591836,5.102040816326532,8.16326530612245,NA,NA,NA,NA,NA,NA
2022-10-19,CPI-22OCT,4435,27.551020408163264,19.387755102040817,8.163265306122447,8.16326530612245,14.285714285714286,2.0408163265306123,7.142857142857143,10.204081632653063,3.061224489795918,NA,NA,NA,NA,NA,NA
2022-10-20,CPI-22OCT,1854,26.53061224489796,17.346938775510203,11.224489795918368,7.142857142857143,17.346938775510203,4.081632653061225,5.1020408163265305,8.16326530612245,3.061224489795918,NA,NA,NA,NA,NA,NA
2022-10-21,CPI-22OCT,4318,25.510204081632654,19.387755102040817,10.20408163265306,8.16326530612245,14.285714285714286,3.061224489795918,6.122448979591836,8.163265306122451,5.1020408163265305,NA,NA,NA,NA,NA,NA
2022-10-22,CPI-22OCT,2849,25.510204081632654,18.367346938775512,11.224489795918364,8.16326530612245,14.285714285714286,2.0408163265306123,7.142857142857143,8.163265306122451,5.1020408163265305,NA,NA,NA,NA,NA,NA
2022-10-23,CPI-22OCT,5008,20.408163265306122,22.448979591836736,8.16326530612245,6.122448979591836,20.408163265306122,4.081632653061225,6.122448979591836,7.142857142857143,5.1020408163265305,NA,NA,NA,NA,NA,NA
2022-10-24,CPI-22OCT,5093,20.408163265306122,26.53061224489796,4.081632653061225,6.122448979591836,20.408163265306122,4.081632653061225,6.122448979591836,8.16326530612245,4.081632653061225,NA,NA,NA,NA,NA,NA
2022-10-25,CPI-22OCT,3338,22.448979591836736,28.571428571428573,2.0408163265306123,2.0408163265306123,22.448979591836736,1.0204081632653061,9.183673469387756,8.16326530612245,4.081632653061225,NA,NA,NA,NA,NA,NA
2022-10-26,CPI-22OCT,3607,20.408163265306122,33.673469387755105,4.081632653061225,2.0408163265306123,22.448979591836736,3.061224489795918,7.142857142857143,3.061224489795918,4.081632653061225,NA,NA,NA,NA,NA,NA
2022-10-27,CPI-22OCT,1802,22.448979591836736,28.571428571428573,7.142857142857143,7.142857142857143,22.448979591836736,3.061224489795918,2.0408163265306123,3.061224489795918,4.081632653061225,NA,NA,NA,NA,NA,NA
2022-10-28,CPI-22OCT,1005,22.448979591836736,28.571428571428573,8.163265306122447,6.122448979591836,23.46938775510204,3.061224489795918,2.0408163265306123,2.040816326530613,4.081632653061225,NA,NA,NA,NA,NA,NA
2022-10-29,CPI-22OCT,586,22.448979591836736,27.551020408163264,9.183673469387756,6.122448979591836,23.46938775510204,3.061224489795918,2.0408163265306123,2.040816326530613,4.081632653061225,NA,NA,NA,NA,NA,NA
2022-10-30,CPI-22OCT,1758,21.428571428571427,30.612244897959183,4.081632653061225,7.142857142857143,23.46938775510204,3.061224489795918,2.0408163265306123,4.081632653061225,4.081632653061225,NA,NA,NA,NA,NA,NA
2022-10-31,CPI-22OCT,12899,19.387755102040817,33.673469387755105,8.16326530612245,5.1020408163265305,18.367346938775512,2.0408163265306123,2.0408163265306123,8.16326530612245,3.061224489795918,NA,NA,NA,NA,NA,NA
2022-11-01,CPI-22OCT,14928,22.448979591836736,33.673469387755105,8.16326530612245,7.142857142857143,16.3265306122449,1.0204081632653061,2.0408163265306123,6.122448979591836,3.061224489795918,NA,NA,NA,NA,NA,NA
2022-11-02,CPI-22OCT,4558,24.489795918367346,32.6530612244898,10.204081632653061,9.183673469387756,11.224489795918368,1.0204081632653061,2.0408163265306123,6.122448979591836,3.061224489795918,NA,NA,NA,NA,NA,NA
2022-11-03,CPI-22OCT,8066,26.53061224489796,25.510204081632654,12.244897959183673,7.142857142857143,16.3265306122449,0,3.061224489795918,6.122448979591836,3.061224489795918,NA,NA,NA,NA,NA,NA
2022-11-04,CPI-22OCT,9131,21.428571428571427,34.69387755102041,5.1020408163265305,4.081632653061225,19.387755102040817,1.0204081632653061,3.061224489795918,9.183673469387756,2.0408163265306123,NA,NA,NA,NA,NA,NA
2022-11-05,CPI-22OCT,12862,19.387755102040817,36.734693877551024,5.1020408163265305,5.1020408163265305,20.408163265306122,0,2.0408163265306123,8.16326530612245,3.061224489795918,NA,NA,NA,NA,NA,NA
2022-11-06,CPI-22OCT,11921,25.510204081632654,34.69387755102041,8.16326530612245,2.0408163265306123,16.3265306122449,0,2.0408163265306123,8.16326530612245,3.061224489795918,NA,NA,NA,NA,NA,NA
2022-11-07,CPI-22OCT,11438,29.591836734693867,35.71428571428572,11.224489795918368,3.061224489795918,10.204081632653061,0,1.0204081632653061,6.122448979591836,3.061224489795918,NA,NA,NA,NA,NA,NA
2022-11-08,CPI-22OCT,7237,27.551020408163264,40.816326530612244,10.204081632653061,2.0408163265306123,9.183673469387756,1.0204081632653061,1.0204081632653061,4.081632653061225,4.081632653061225,NA,NA,NA,NA,NA,NA
2022-11-09,CPI-22OCT,4572,14.285714285714286,47.95918367346939,13.26530612244898,4.081632653061225,12.244897959183673,0,0,4.081632653061225,4.081632653061225,NA,NA,NA,NA,NA,NA
2022-11-10,CPI-22OCT,17223,5.1020408163265305,53.06122448979592,16.3265306122449,3.061224489795918,14.285714285714286,0,0,6.122448979591836,2.0408163265306123,NA,NA,NA,NA,NA,NA
2022-11-13,CPI-22NOV,2142,7.142857142857143,5.1020408163265305,1.0204081632653061,10.204081632653061,14.285714285714286,32.6530612244898,26.53061224489796,3.061224489795918,0,NA,NA,NA,NA,NA,NA
2022-11-14,CPI-22NOV,2603,5.1020408163265305,5.1020408163265305,1.0204081632653061,13.26530612244898,16.3265306122449,35.714285714285715,20.408163265306122,3.061224489795918,0,NA,NA,NA,NA,NA,NA
2022-11-15,CPI-22NOV,4560,6.122448979591836,6.122448979591836,1.0204081632653061,13.26530612244898,8.16326530612245,39.795918367346935,22.448979591836736,3.061224489795918,0,NA,NA,NA,NA,NA,NA
2022-11-16,CPI-22NOV,5937,7.142857142857143,3.061224489795918,1.0204081632653061,16.3265306122449,10.204081632653061,17.346938775510203,20.408163265306122,3.061224489795918,0,NA,NA,NA,14.285714285714286,NA,7.142857142857143
2022-11-17,CPI-22NOV,2353,7.142857142857144,3.0612244897959195,3.061224489795918,15.306122448979592,9.183673469387752,18.367346938775512,22.448979591836736,0,0,NA,NA,NA,15.306122448979592,NA,6.122448979591836
2022-11-18,CPI-22NOV,3669,7.142857142857144,3.0612244897959195,3.061224489795918,9.183673469387756,12.244897959183671,17.346938775510203,25.510204081632654,0,0,NA,NA,NA,16.3265306122449,NA,6.122448979591836
2022-11-19,CPI-22NOV,4637,7.142857142857144,3.0612244897959195,3.061224489795918,12.244897959183673,12.244897959183671,15.306122448979592,24.489795918367346,0,0,NA,NA,NA,16.3265306122449,NA,6.122448979591836
2022-11-20,CPI-22NOV,5505,7.142857142857144,3.0612244897959195,3.061224489795918,15.306122448979592,12.244897959183671,17.346938775510203,23.46938775510204,0,0,NA,NA,NA,12.244897959183673,NA,6.122448979591836
2022-11-21,CPI-22NOV,9313,5.10204081632653,3.0612244897959195,3.061224489795918,9.183673469387756,14.285714285714286,16.3265306122449,27.551020408163264,0,0,NA,NA,NA,15.306122448979592,NA,6.122448979591836
2022-11-22,CPI-22NOV,14739,6.122448979591836,3.061224489795918,0,17.346938775510203,7.142857142857143,18.367346938775515,23.46938775510203,0,0,NA,NA,NA,18.367346938775512,NA,6.122448979591836
2022-11-23,CPI-22NOV,23164,3.0612244897959195,3.061224489795918,0,14.285714285714286,10.204081632653061,19.387755102040817,20.408163265306122,0,0,NA,NA,NA,22.448979591836736,NA,7.142857142857143
2022-11-24,CPI-22NOV,10287,2.0408163265306123,2.0408163265306123,3.061224489795918,9.183673469387752,12.244897959183673,18.367346938775512,22.44897959183674,0,0,NA,NA,NA,23.46938775510204,NA,7.142857142857143
2022-11-25,CPI-22NOV,4788,1.020408163265307,2.0408163265306123,3.061224489795918,13.26530612244898,11.224489795918368,23.46938775510204,15.306122448979592,0,0,NA,NA,NA,22.448979591836736,NA,8.16326530612245
2022-11-26,CPI-22NOV,1185,1.020408163265307,2.0408163265306123,3.061224489795918,14.285714285714286,9.183673469387756,23.46938775510204,16.3265306122449,0,0,NA,NA,NA,22.448979591836736,NA,8.16326530612245
2022-11-27,CPI-22NOV,978,1.020408163265307,2.0408163265306123,3.061224489795918,10.204081632653061,9.183673469387756,19.387755102040817,21.428571428571427,0,0,NA,NA,NA,26.53061224489796,NA,7.142857142857143
2022-11-28,CPI-22NOV,12005,2.040816326530613,1.0204081632653061,3.061224489795918,12.244897959183671,7.142857142857144,22.448979591836736,19.387755102040817,0,0,NA,NA,NA,23.46938775510204,NA,9.183673469387756
2022-11-29,CPI-22NOV,5008,3.061224489795918,1.0204081632653061,3.061224489795918,9.183673469387756,8.16326530612245,23.46938775510204,20.408163265306122,0,0,NA,NA,NA,22.448979591836736,NA,9.183673469387756
2022-11-30,CPI-22NOV,2918,5.1020408163265305,2.0408163265306123,0,10.204081632653061,9.183673469387756,21.428571428571427,22.448979591836736,0,0,NA,NA,NA,20.408163265306122,NA,9.183673469387756
2022-12-01,CPI-22NOV,3133,3.061224489795918,2.0408163265306123,0,11.224489795918371,11.224489795918368,25.510204081632654,15.306122448979588,0,0,NA,NA,NA,24.489795918367346,NA,7.142857142857143
2022-12-02,CPI-22NOV,6144,2.0408163265306123,2.0408163265306123,0,15.306122448979588,9.183673469387758,24.489795918367346,17.34693877551021,0,0,NA,NA,NA,21.428571428571427,NA,8.16326530612245
2022-12-03,CPI-22NOV,10470,4.081632653061225,1.0204081632653061,0,9.183673469387756,7.142857142857143,22.448979591836736,26.53061224489796,0,0,NA,NA,NA,20.408163265306122,NA,9.183673469387756
2022-12-04,CPI-22NOV,3301,4.081632653061225,1.0204081632653061,0,13.26530612244898,7.142857142857143,32.6530612244898,16.3265306122449,0,0,NA,NA,NA,21.428571428571427,NA,4.081632653061225
2022-12-05,CPI-22NOV,8653,3.061224489795918,2.0408163265306123,0,19.387755102040817,7.142857142857143,26.53061224489796,20.408163265306122,0,0,NA,NA,NA,14.285714285714286,NA,7.142857142857143
2022-12-06,CPI-22NOV,4636,5.1020408163265305,2.0408163265306123,0,18.367346938775512,5.1020408163265305,26.53061224489796,22.448979591836736,0,0,NA,NA,NA,15.306122448979592,NA,5.1020408163265305
2022-12-07,CPI-22NOV,9797,3.0612244897959195,3.061224489795918,0,15.306122448979588,7.142857142857144,27.551020408163264,23.469387755102044,0,0,NA,NA,NA,15.306122448979592,NA,5.1020408163265305
2022-12-08,CPI-22NOV,1230,3.0612244897959195,3.061224489795918,0,20.408163265306122,5.10204081632653,28.571428571428573,19.387755102040817,0,0,NA,NA,NA,12.244897959183673,NA,8.16326530612245
2022-12-09,CPI-22NOV,1593,3.0612244897959195,2.0408163265306123,1.0204081632653061,20.408163265306122,5.10204081632653,26.53061224489796,20.408163265306122,0,0,NA,NA,NA,13.26530612244898,NA,8.16326530612245
2022-12-10,CPI-22NOV,4925,3.061224489795918,1.0204081632653061,1.0204081632653061,20.408163265306122,6.122448979591836,23.46938775510204,20.408163265306122,0,0,NA,NA,NA,18.367346938775512,NA,6.122448979591836
2022-12-11,CPI-22NOV,17078,4.0816326530612255,1.0204081632653061,1.0204081632653061,18.367346938775512,6.1224489795918355,21.428571428571438,27.551020408163257,0,0,NA,NA,NA,12.244897959183673,NA,8.16326530612245
2022-12-12,CPI-22NOV,45561,1.020408163265307,4.081632653061225,1.0204081632653061,19.387755102040817,7.142857142857144,18.367346938775512,30.612244897959183,0,0,NA,NA,NA,15.306122448979592,NA,3.061224489795918
2022-12-13,CPI-22DEC,6160,0,0,NA,1.0204081632653061,0,6.122448979591836,2.0408163265306123,NA,NA,NA,NA,NA,17.346938775510203,NA,73.46938775510205
2022-12-13,CPI-22NOV,36159,4.081632653061225,3.061224489795918,1.0204081632653061,19.387755102040817,6.122448979591836,21.42857142857142,22.448979591836743,0,0,NA,NA,NA,17.346938775510203,NA,5.1020408163265305
2022-12-14,CPI-22DEC,2087,0,0,NA,2.0408163265306123,1.0204081632653061,2.0408163265306123,4.081632653061225,NA,NA,NA,NA,NA,23.46938775510204,NA,67.34693877551021
2022-12-15,CPI-22DEC,12352,0,0,NA,1.0204081632653061,1.0204081632653061,7.142857142857144,4.0816326530612255,NA,NA,NA,NA,NA,15.306122448979588,NA,71.42857142857143
2022-12-16,CPI-22DEC,291,0,0,NA,2.0408163265306123,1.0204081632653061,3.061224489795918,4.081632653061225,NA,NA,NA,NA,NA,12.244897959183673,NA,77.55102040816327
2022-12-17,CPI-22DEC,0,0,0,NA,2.0408163265306123,1.0204081632653061,3.061224489795918,4.081632653061225,NA,NA,NA,NA,NA,12.244897959183673,NA,77.55102040816327
2022-12-18,CPI-22DEC,9283,0,0,NA,1.0204081632653061,1.0204081632653061,4.081632653061225,3.061224489795918,NA,NA,NA,NA,NA,15.306122448979592,NA,75.51020408163265
2022-12-19,CPI-22DEC,917,0,0,NA,2.0408163265306123,1.0204081632653061,6.122448979591836,2.0408163265306123,NA,NA,NA,NA,NA,13.26530612244898,NA,75.51020408163265
2022-12-20,CPI-22DEC,17190,0,0,NA,1.0204081632653061,0,2.0408163265306123,1.0204081632653061,NA,NA,NA,NA,NA,5.1020408163265305,NA,90.81632653061224
2022-12-21,CPI-22DEC,2214,0,0,NA,1.0204081632653061,0,5.1020408163265305,1.0204081632653061,NA,NA,NA,NA,NA,7.142857142857143,NA,85.71428571428571
2022-12-22,CPI-22DEC,400,0,0,NA,1.0204081632653061,0,4.0816326530612255,1.0204081632653061,NA,NA,NA,NA,NA,5.10204081632653,NA,88.77551020408163
2022-12-23,CPI-22DEC,2801,0,0,NA,1.0204081632653061,0,2.0408163265306123,1.0204081632653061,NA,NA,NA,NA,NA,7.142857142857143,NA,88.77551020408163
2022-12-24,CPI-22DEC,2554,0,0,NA,1.0204081632653061,0,2.0408163265306123,1.0204081632653061,NA,NA,NA,NA,NA,7.142857142857143,NA,88.77551020408163
2022-12-25,CPI-22DEC,0,0,0,NA,1.0204081632653061,0,2.0408163265306123,1.0204081632653061,NA,NA,NA,NA,NA,7.142857142857143,NA,88.77551020408163
2022-12-26,CPI-22DEC,961,0,0,NA,1.0204081632653061,0,2.0408163265306123,1.0204081632653061,NA,NA,NA,NA,NA,6.122448979591836,NA,89.79591836734694
2022-12-27,CPI-22DEC,1159,0,0,NA,1.0204081632653061,0,2.0408163265306123,1.0204081632653061,NA,NA,NA,NA,NA,8.16326530612245,NA,87.75510204081633
2022-12-28,CPI-22DEC,2645,0,0,NA,1.0204081632653061,0,2.0408163265306123,1.0204081632653061,NA,NA,NA,NA,NA,10.204081632653061,NA,85.71428571428571
2022-12-29,CPI-22DEC,14,0,0,NA,1.0204081632653061,0,2.0408163265306123,1.0204081632653061,NA,NA,NA,NA,NA,8.16326530612245,NA,87.75510204081633
2022-12-30,CPI-22DEC,243,0,0,NA,1.0204081632653061,0,2.0408163265306123,1.0204081632653061,NA,NA,NA,NA,NA,11.224489795918368,NA,84.6938775510204
2022-12-31,CPI-22DEC,50,0,0,NA,1.0204081632653061,0,2.0408163265306123,1.0204081632653061,NA,NA,NA,NA,NA,8.16326530612245,NA,87.75510204081633
2023-01-01,CPI-22DEC,930,0,0,NA,1.0204081632653061,0,1.0204081632653061,2.0408163265306123,NA,NA,NA,NA,NA,8.16326530612245,NA,87.75510204081633
2023-01-02,CPI-22DEC,5666,0,0,NA,1.0204081632653061,0,3.061224489795918,1.0204081632653061,NA,NA,NA,NA,NA,6.122448979591836,NA,88.77551020408163
2023-01-03,CPI-22DEC,1102,0,0,NA,0,0,3.061224489795918,2.0408163265306123,NA,NA,NA,NA,NA,6.122448979591836,NA,88.77551020408163
2023-01-04,CPI-22DEC,3647,0,0,NA,0,0,2.0408163265306123,2.0408163265306123,NA,NA,NA,NA,NA,8.16326530612245,NA,87.75510204081633
2023-01-05,CPI-22DEC,1,0,0,NA,0,0,2.0408163265306123,2.0408163265306123,NA,NA,NA,NA,NA,8.16326530612245,NA,87.75510204081633
2023-01-06,CPI-22DEC,8632,0,0,0,0,0,5.102040816326531,1.0204081632653061,NA,NA,NA,NA,NA,4.081632653061224,NA,89.79591836734694
2023-01-07,CPI-22DEC,2105,0,0,0,0,0,5.102040816326531,1.0204081632653061,NA,NA,NA,NA,NA,8.163265306122447,NA,85.71428571428571
2023-01-08,CPI-22DEC,35,0,0,0,0,0,5.102040816326531,1.0204081632653061,NA,NA,NA,NA,NA,6.1224489795918355,NA,87.75510204081633
2023-01-09,CPI-22DEC,1305,0,0,0,0,0,5.102040816326531,1.0204081632653061,NA,NA,NA,NA,NA,9.183673469387756,NA,84.6938775510204
