date,contract_preamble,expiry_date,mean,median,mode,skewness,kurtosis,variance
2023-06-18,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-06-19,ACPI-23,2024-01-09,3.3311227515298936,3.5,2.5,-0.19835463422577904,7.058559661161739,1.5857584103281357
2023-06-19,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-06-20,ACPI-23,2024-01-09,3.32,3.5,2.5,-0.20930232558139503,7.269646904302787,1.6025999999999998
2023-06-20,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-06-21,ACPI-23,2024-01-09,3.389115746288223,3.5,2.5,-0.12833423476048048,6.1526815135317126,1.6506256254089922
2023-06-21,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-06-22,ACPI-23,2024-01-09,3.361937394631802,3.5,2.5,-0.15971521619121384,6.616621528470292,1.6308638340161887
2023-06-22,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-06-23,ACPI-23,2024-01-09,3.4431971214416786,3.5,2.5,-0.062153803229721645,4.832593170291447,1.7712310878971451
2023-06-23,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-06-24,ACPI-23,2024-01-09,3.402468476905099,3.5,2.5,-0.10623474498673408,5.03758589810978,1.8053729345774503
2023-06-24,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-06-25,ACPI-23,2024-01-09,3.4015851026846637,3.5,2.5,-0.10623474498673452,4.971131060519988,1.8216378378871507
2023-06-25,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-06-26,ACPI-23,2024-01-09,3.399689421828971,3.5,2.5,-0.10829590353608112,4.985478356044744,1.8226958431790252
2023-06-26,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-06-27,ACPI-23,2024-01-09,3.395301553265383,3.5,2.5,-0.11101390835770909,4.788746883977799,1.8845443350926454
2023-06-27,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-06-28,ACPI-23,2024-01-09,3.4084967117413556,3.5,2.5,-0.09733682107530368,4.798938162008759,1.8832460862189615
2023-06-28,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-06-29,ACPI-23,2024-01-09,3.394769453460862,3.5,2.5,-0.11276982029976709,5.019552835439816,1.8924648666919004
2023-06-29,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-06-30,ACPI-23,2024-01-09,3.3330869520994777,3.5,2.5,-0.18940284917774933,6.657302941815431,1.7115699149490013
2023-06-30,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-01,ACPI-23,2024-01-09,3.3450692347800897,3.5,2.5,-0.1808160429008615,6.819956326492667,1.6612072086903438
2023-07-01,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-02,ACPI-23,2024-01-09,3.349888005493252,3.5,2.5,-0.17535923511066856,6.7794742946535305,1.6665843622712466
2023-07-02,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-03,ACPI-23,2024-01-09,3.3497029308241735,3.5,2.5,-0.17535923511066825,6.768975198237671,1.6686112956154375
2023-07-03,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-04,ACPI-23,2024-01-09,3.332673827020916,3.5,2.5,-0.19512195121951195,6.938009330604688,1.6609505103438054
2023-07-04,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-05,ACPI-23,2024-01-09,3.34740588013719,3.5,2.5,-0.17547019263649835,6.639900891198167,1.710047046240478
2023-07-05,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-06,ACPI-23,2024-01-09,3.350280038805256,3.5,2.5,-0.17547019263649816,6.800928664126554,1.678268086424687
2023-07-06,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-07,ACPI-23,2024-01-09,3.462200273524305,3.5,2.5,-0.04300897531642126,5.203107879740138,1.723607325547664
2023-07-07,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-08,ACPI-23,2024-01-09,3.378113702623907,3.5,2.5,-0.1437630026994036,6.349899253810447,1.6702326517947454
2023-07-08,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-09,ACPI-23,2024-01-09,3.3891060468714818,3.5,2.5,-0.13056808486772487,6.238606640241125,1.6660788887176863
2023-07-09,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-10,ACPI-23,2024-01-09,3.3631819388805355,3.5,2.5,-0.16039726497725038,6.2640106533232895,1.6573601426350475
2023-07-10,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-11,ACPI-23,2024-01-09,3.3481447086849436,3.5,2.5,-0.17573605353175192,6.287412402934082,1.6596267492082182
2023-07-11,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-12,ACPI-23,2024-01-09,3.278684100196545,3.5,2.5,-0.26001571437698495,7.286477360736221,1.6300139959077393
2023-07-12,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-13,ACPI-23,2024-01-09,3.200656309028966,2.5,2.5,0.8767875507967535,8.291054400264368,1.5949959446563033
2023-07-13,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-14,ACPI-23,2024-01-09,3.150887663789103,2.5,2.5,0.8494854960671451,8.618427829512322,1.5963686785025015
2023-07-14,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-15,ACPI-23,2024-01-09,3.139807919902663,2.5,2.5,0.8739989688007412,9.43229872927904,1.532920104997075
2023-07-15,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-16,ACPI-23,2024-01-09,3.1137914395710338,2.5,2.5,0.8699783553042377,9.555883174111512,1.5354022646027619
2023-07-16,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-17,ACPI-23,2024-01-09,3.0720359244639495,2.5,2.5,0.8269329854763001,9.70997608482916,1.5160119724631982
2023-07-17,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-18,ACPI-23,2024-01-09,3.0156926644268633,2.5,2.5,0.8204476277674452,10.581962852799053,1.5522241738960967
2023-07-18,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-19,ACPI-23,2024-01-09,3.012891304231024,2.5,2.5,0.8450609040030915,10.674800814664577,1.5243824841772118
2023-07-19,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-20,ACPI-23,2024-01-09,3.015407212611114,2.5,2.5,0.8502689269400614,10.5388414908184,1.5052928615692989
2023-07-20,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-21,ACPI-23,2024-01-09,3.021079237650391,2.5,2.5,0.8529958727667262,10.5657941377794,1.4928902446837382
2023-07-21,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-22,ACPI-23,2024-01-09,3.0251578518651847,2.5,2.5,0.8739111269132407,11.132623683349344,1.489732831768868
2023-07-22,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-23,ACPI-23,2024-01-09,3.054995928731312,2.5,2.5,0.8820192496297873,10.362505879921525,1.5027096385262444
2023-07-23,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-24,ACPI-23,2024-01-09,3.1103870039696386,2.5,2.5,0.908377132361905,9.854710861048083,1.5225443957502778
2023-07-24,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-25,ACPI-23,2024-01-09,3.2087346270764456,2.5,2.5,0.9302945241302149,9.473534106965557,1.5036296710650667
2023-07-25,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-26,ACPI-23,2024-01-09,3.29495629052071,3.5,3.5,-0.27393304063838403,9.053921835781805,1.4980052711145775
2023-07-26,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-27,ACPI-23,2024-01-09,3.3100202467713284,3.5,3.5,-0.26421139311133796,9.522657162925265,1.4515509638713653
2023-07-27,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-28,ACPI-23,2024-01-09,3.308060638458784,3.5,3.5,-0.28439026704435066,10.069802790823172,1.4007891491826414
2023-07-28,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-29,ACPI-23,2024-01-09,3.29292109377746,3.5,3.5,-0.3114308224230592,10.589347542184388,1.3438016511263082
2023-07-29,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-30,ACPI-23,2024-01-09,3.280668138044266,3.5,3.5,-0.3114308224230592,9.990336287523366,1.4206275597318583
2023-07-30,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-07-31,ACPI-23,2024-01-09,3.3515989184693837,3.5,3.5,-0.21754296422139455,9.197826453179466,1.481743873672553
2023-07-31,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-01,ACPI-23,2024-01-09,3.3728525364251865,3.5,3.5,-0.19677305356832342,9.644979453165993,1.390599277944851
2023-08-01,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-02,ACPI-23,2024-01-09,3.3317171089814837,3.5,3.5,-0.266221015723961,10.539525749364199,1.3459162379534702
2023-08-02,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-03,ACPI-23,2024-01-09,3.3317171089814837,3.5,3.5,-0.266221015723961,10.539525749364199,1.3459162379534702
2023-08-03,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-04,ACPI-23,2024-01-09,3.3309934101584884,3.5,3.5,-0.2582526615578931,9.752459480699747,1.4216590695656584
2023-08-04,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-05,ACPI-23,2024-01-09,3.3569230853909575,3.5,3.5,-0.21671564642864632,9.33475100198533,1.4160623349764714
2023-08-05,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-06,ACPI-23,2024-01-09,3.358247127533687,3.5,3.5,-0.21671564642864571,9.4352387088222809,1.4031456980170818
2023-08-06,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-07,ACPI-23,2024-01-09,3.3662635814224853,3.5,3.5,-0.20547481828829503,9.370557821271138,1.4093074127850465
2023-08-07,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-08,ACPI-23,2024-01-09,3.363717692721888,3.5,3.5,-0.2115465820393281,9.485557666920226,1.416752280797979
2023-08-08,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-09,ACPI-23,2024-01-09,3.38746280858858,3.5,3.5,-0.17833447421410745,9.490437459479367,1.3720672457721619
2023-08-09,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-10,ACPI-23,2024-01-09,3.44586628118592,3.5,3.5,-0.09140528915960076,10.021132887482796,1.3334341205547116
2023-08-10,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-11,ACPI-23,2024-01-09,3.474245540610773,3.5,3.5,-0.04264198550317364,9.427502364912929,1.3400394909218571
2023-08-11,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-12,ACPI-23,2024-01-09,3.4788184815096526,3.5,3.5,-0.03530642147007188,9.56532260253748,1.3295678518410137
2023-08-12,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-13,ACPI-23,2024-01-09,3.4724111767284325,3.5,3.5,-0.0461796594382016,9.66450701516554,1.3313260220971022
2023-08-13,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-14,ACPI-23,2024-01-09,3.4424548880680828,3.5,3.5,-0.09533836584055828,9.892206307538979,1.3236906097549213
2023-08-14,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-15,ACPI-23,2024-01-09,3.4620403371263273,3.5,3.5,-0.061107177779118144,9.357953122524505,1.3440449559482972
2023-08-15,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-16,ACPI-23,2024-01-09,3.5133360937743006,3.5,3.5,0.02194421749696239,9.383763329377707,1.3200252822937721
2023-08-16,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-17,ACPI-23,2024-01-09,3.4699099906783433,3.5,3.5,-0.051788198759768964,9.944868812524353,1.335544990557279
2023-08-17,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-18,ACPI-23,2024-01-09,3.5144904713240477,3.5,3.5,0.02505742222194918,9.89823626655429,1.3026969246912259
2023-08-18,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-19,ACPI-23,2024-01-09,3.5401769384251804,3.5,3.5,0.0687530926923053,9.43885089221957,1.3144427003641217
2023-08-19,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-20,ACPI-23,2024-01-09,3.5401769384251804,3.5,3.5,0.0687530926923053,9.43885089221957,1.3144427003641217
2023-08-20,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-21,ACPI-23,2024-01-09,3.5376403159266605,3.5,3.5,0.06636936583673775,9.76677440236851,1.3027854498062394
2023-08-21,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-22,ACPI-23,2024-01-09,3.5221760722776327,3.5,3.5,0.03880174771557273,9.869474402297898,1.2850361857209562
2023-08-22,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-23,ACPI-23,2024-01-09,3.519621653107594,3.5,3.5,0.03377700932143986,9.634639777911259,1.3257493633635347
2023-08-23,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-24,ACPI-23,2024-01-09,3.5137386651420055,3.5,3.5,0.02373992887878275,9.713604050486026,1.3286309870528459
2023-08-24,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-25,ACPI-23,2024-01-09,3.531846734263243,3.5,3.5,0.05545650443581645,9.69918681902153,1.30218497476463
2023-08-25,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-26,ACPI-23,2024-01-09,3.5412428404792604,3.5,3.5,0.07318658332445843,9.834061411227484,1.2891529780630147
2023-08-26,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-27,ACPI-23,2024-01-09,3.526103095082052,3.5,3.5,0.0461194489295131,9.920164392954554,1.2885340844095514
2023-08-27,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-28,ACPI-23,2024-01-09,3.523412530269407,3.5,3.5,0.04072444504487315,9.811575290744742,1.2808346726030184
2023-08-28,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-29,ACPI-23,2024-01-09,3.523412530269407,3.5,3.5,0.04072444504487315,9.811575290744742,1.2808346726030184
2023-08-29,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-30,ACPI-23,2024-01-09,3.5325929761016255,3.5,3.5,0.058777433774976774,10.081457517444282,1.2802683017212837
2023-08-30,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-08-31,ACPI-23,2024-01-09,3.513697575457625,3.5,3.5,0.02434401580175633,10.119482464908778,1.2759949164854625
2023-08-31,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-01,ACPI-23,2024-01-09,3.513697575457625,3.5,3.5,0.02434401580175633,10.119482464908778,1.2759949164854625
2023-09-01,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-02,ACPI-23,2024-01-09,3.513697575457625,3.5,3.5,0.02434401580175633,10.119482464908778,1.2759949164854625
2023-09-02,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-03,ACPI-23,2024-01-09,3.513697575457625,3.5,3.5,0.02434401580175633,10.119482464908778,1.2759949164854625
2023-09-03,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-04,ACPI-23,2024-01-09,3.513697575457625,3.5,3.5,0.02434401580175633,10.119482464908778,1.2759949164854625
2023-09-04,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-05,ACPI-23,2024-01-09,3.5390898309801186,3.5,3.5,0.07116332442459783,10.122326260256443,1.2779070145883182
2023-09-05,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-06,ACPI-23,2024-01-09,3.5324182435309575,3.5,3.5,0.059595292865903884,10.25705177193828,1.2816850866049572
2023-09-06,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-07,ACPI-23,2024-01-09,3.564254221519602,3.5,3.5,0.1201088531079923,10.250889747657563,1.2514846512716802
2023-09-07,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-08,ACPI-23,2024-01-09,3.5926473844867117,3.5,3.5,0.17460448166663048,9.86810839583208,1.2661405027831898
2023-09-08,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-09,ACPI-23,2024-01-09,3.5921851997918686,3.5,3.5,0.17462261204751914,9.937447790693849,1.2597188358031441
2023-09-09,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-10,ACPI-23,2024-01-09,3.598714690416839,3.5,3.5,0.1888761275341863,10.077800999772553,1.2331588131699762
2023-09-10,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-11,ACPI-23,2024-01-09,3.6014619428841264,3.5,3.5,0.18887612753418728,9.704290114300056,1.267199164102247
2023-09-11,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-12,ACPI-23,2024-01-09,3.593197728290823,3.5,3.5,0.17975257027704739,10.28046586546591,1.263544752268466
2023-09-12,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-13,ACPI-23,2024-01-09,3.5883961703361074,3.5,3.5,0.17975257027704764,11.041333798755344,1.1988712169245468
2023-09-13,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-14,ACPI-23,2024-01-09,3.5883961703361074,3.5,3.5,0.17975257027704764,11.041333798755344,1.1988712169245468
2023-09-14,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-15,ACPI-23,2024-01-09,3.6191762895995505,3.5,3.5,0.24963988171254786,11.09935787810568,1.19832721880552
2023-09-15,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-16,ACPI-23,2024-01-09,3.6191762895995505,3.5,3.5,0.24963988171254786,11.09935787810568,1.19832721880552
2023-09-16,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-17,ACPI-23,2024-01-09,3.618773359348836,3.5,3.5,0.24963988171254756,11.150265164783967,1.194323579965942
2023-09-17,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-18,ACPI-23,2024-01-09,3.6412011339563652,3.5,3.5,0.2886837107841762,10.830364774406101,1.1831882378944725
2023-09-18,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-19,ACPI-23,2024-01-09,3.6194252390962225,3.5,3.5,0.2555399726006679,11.435915228350499,1.1670877155317034
2023-09-19,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-20,ACPI-23,2024-01-09,3.6061541297611126,3.5,3.5,0.23111298916599698,11.647025129638688,1.1728145246330501
2023-09-20,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-21,ACPI-23,2024-01-09,3.6061541297611126,3.5,3.5,0.23111298916599698,11.647025129638688,1.1728145246330501
2023-09-21,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-22,ACPI-23,2024-01-09,3.6061541297611126,3.5,3.5,0.23111298916599698,11.647025129638688,1.1728145246330501
2023-09-22,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-23,ACPI-23,2024-01-09,3.60652874426392,3.5,3.5,0.23111298916599754,11.592467515915388,1.176913442080615
2023-09-23,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-24,ACPI-23,2024-01-09,3.60652874426392,3.5,3.5,0.23111298916599754,11.592467515915388,1.176913442080615
2023-09-24,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-25,ACPI-23,2024-01-09,3.6438679714263666,3.5,3.5,0.3249435581622328,11.709824715089397,1.1739166176110505
2023-09-25,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-26,ACPI-23,2024-01-09,3.6438679714263666,3.5,3.5,0.3249435581622328,11.709824715089397,1.1739166176110505
2023-09-26,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-27,ACPI-23,2024-01-09,3.671688474605277,3.5,3.5,0.39167613749409796,11.946172269555998,1.1239378426158828
2023-09-27,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-28,ACPI-23,2024-01-09,3.6511061519824257,3.5,3.5,0.3474158986836822,11.814836948662334,1.17325912707025
2023-09-28,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-29,ACPI-23,2024-01-09,3.6860610293459803,3.5,3.5,0.40606021167467377,11.333775999707408,1.1533990069177325
2023-09-29,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-09-30,ACPI-23,2024-01-09,3.720517032379728,3.5,3.5,0.5105453842741418,11.70986696459063,1.1485120047931683
2023-09-30,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-10-01,ACPI-23,2024-01-09,3.720517032379728,3.5,3.5,0.5105453842741418,11.70986696459063,1.1485120047931683
2023-10-01,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-10-02,ACPI-23,2024-01-09,3.720517032379728,3.5,3.5,0.5105453842741418,11.70986696459063,1.1485120047931683
2023-10-02,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-10-03,ACPI-23,2024-01-09,3.720517032379728,3.5,3.5,0.5105453842741418,11.70986696459063,1.1485120047931683
2023-10-03,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-10-04,ACPI-23,2024-01-09,3.720517032379728,3.5,3.5,0.5105453842741418,11.70986696459063,1.1485120047931683
2023-10-04,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-10-05,ACPI-23,2024-01-09,3.695844463784421,3.5,3.5,0.47311888969682786,12.01708973618785,1.165024674766512
2023-10-05,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2023-10-06,ACPI-23,2024-01-09,3.7230795494894267,3.5,3.5,0.5142546766203403,11.67960882054829,1.1467271923634823
